"","CpG_chr","CpG_start","CpG_stop","ICR_chr","ICR_start","ICR_stop","CpG_Probe","ICR_id"
"8806","chr22",42397230,42397231,"chr22",42397044,42397355,"cg26397327_TC21","ICR_1376"
"8807","chr22",42397230,42397231,"chr22",42397044,42397355,"cg26397327_TC22","ICR_1376"
"8808","chr22",42397239,42397240,"chr22",42397044,42397355,"cg26397328_TC11","ICR_1376"
"8809","chr22",42397344,42397345,"chr22",42397044,42397355,"cg18253356_BC21","ICR_1376"
"8810","chr22",42397354,42397355,"chr22",42397044,42397355,"cg26397329_TC21","ICR_1376"
"8811","chr22",42533052,42533053,"chr22",42532791,42533280,"cg26400183_BC21","ICR_1377"
"8812","chr22",42533056,42533057,"chr22",42532791,42533280,"cg26400184_TC11","ICR_1377"
"8813","chr22",42533101,42533102,"chr22",42532791,42533280,"cg26400186_BC11","ICR_1377"
"8814","chr22",42533101,42533102,"chr22",42532791,42533280,"cg26400186_BC12","ICR_1377"
"8815","chr22",42533113,42533114,"chr22",42532791,42533280,"cg26400187_TC21","ICR_1377"
"8816","chr22",42533186,42533187,"chr22",42532791,42533280,"cg26400191_TC21","ICR_1377"
"8817","chr22",42533210,42533211,"chr22",42532791,42533280,"cg26400192_BC21","ICR_1377"
"8818","chr22",42533265,42533266,"chr22",42532791,42533280,"cg26400193_TC21","ICR_1377"
"8819","chr22",42547748,42547749,"chr22",42547748,42547909,"cg26400442_TC21","ICR_1378"
"8820","chr22",42547836,42547837,"chr22",42547748,42547909,"cg26400443_TC21","ICR_1378"
"8821","chr22",42547849,42547850,"chr22",42547748,42547909,"cg26400444_BC21","ICR_1378"
"8822","chr22",42547887,42547888,"chr22",42547748,42547909,"cg26400445_BC11","ICR_1378"
"8823","chr22",42547894,42547895,"chr22",42547748,42547909,"cg26400446_BC21","ICR_1378"
"8824","chr22",42547901,42547902,"chr22",42547748,42547909,"cg26400447_BC21","ICR_1378"
"8825","chr22",42547908,42547909,"chr22",42547748,42547909,"cg26400448_TC11","ICR_1378"
"8826","chr22",42547908,42547909,"chr22",42547748,42547909,"cg26400448_TC12","ICR_1378"
"8827","chr22",43289377,43289378,"chr22",43289377,43290003,"cg26416097_BC21","ICR_1379"
"8828","chr22",43289433,43289434,"chr22",43289377,43290003,"cg26416098_TC21","ICR_1379"
"8829","chr22",43289440,43289441,"chr22",43289377,43290003,"cg26416099_TC21","ICR_1379"
"8830","chr22",43289489,43289490,"chr22",43289377,43290003,"cg26416100_BC21","ICR_1379"
"8831","chr22",43289537,43289538,"chr22",43289377,43290003,"cg26416101_TC21","ICR_1379"
"8832","chr22",43289666,43289667,"chr22",43289377,43290003,"cg26416102_BC21","ICR_1379"
"8833","chr22",43289710,43289711,"chr22",43289377,43290003,"cg26416103_TC21","ICR_1379"
"8834","chr22",43289718,43289719,"chr22",43289377,43290003,"cg26416104_TO11","ICR_1379"
"8835","chr22",43289747,43289748,"chr22",43289377,43290003,"cg26416105_TC11","ICR_1379"
"8836","chr22",43289776,43289777,"chr22",43289377,43290003,"cg26416106_TC21","ICR_1379"
"8837","chr22",43289797,43289798,"chr22",43289377,43290003,"cg26416107_BC21","ICR_1379"
"8838","chr22",43289852,43289853,"chr22",43289377,43290003,"cg26416109_BC21","ICR_1379"
"8839","chr22",43289879,43289880,"chr22",43289377,43290003,"cg26416110_TC21","ICR_1379"
"8840","chr22",43289943,43289944,"chr22",43289377,43290003,"cg26416112_TC21","ICR_1379"
"8841","chr22",43289956,43289957,"chr22",43289377,43290003,"cg26416113_BC11","ICR_1379"
"8842","chr22",43289969,43289970,"chr22",43289377,43290003,"cg26416114_BO11","ICR_1379"
"8843","chr22",43290002,43290003,"chr22",43289377,43290003,"cg26416115_BC11","ICR_1379"
"8844","chr22",43290002,43290003,"chr22",43289377,43290003,"cg26416115_BC12","ICR_1379"
"8845","chr22",45023161,45023162,"chr22",45023161,45023506,"cg26447352_TC21","ICR_1380"
"8846","chr22",45023170,45023171,"chr22",45023161,45023506,"cg26447353_BC21","ICR_1380"
"8847","chr22",45023182,45023183,"chr22",45023161,45023506,"cg26447354_TC21","ICR_1380"
"8848","chr22",45023216,45023217,"chr22",45023161,45023506,"cg26447355_TO21","ICR_1380"
"8849","chr22",45023270,45023271,"chr22",45023161,45023506,"cg26447356_TC21","ICR_1380"
"8850","chr22",45023276,45023277,"chr22",45023161,45023506,"cg26447357_BC21","ICR_1380"
"8851","chr22",45023276,45023277,"chr22",45023161,45023506,"cg26447357_BC22","ICR_1380"
"8852","chr22",45023321,45023322,"chr22",45023161,45023506,"cg26447358_BC21","ICR_1380"
"8853","chr22",45023352,45023353,"chr22",45023161,45023506,"cg26447359_BC21","ICR_1380"
"8854","chr22",45023485,45023486,"chr22",45023161,45023506,"cg26447360_BC21","ICR_1380"
"8855","chr22",45023505,45023506,"chr22",45023161,45023506,"cg26447361_TC21","ICR_1380"
"8856","chr22",45078061,45078062,"chr22",45078009,45078290,"cg26448303_TC21","ICR_1381"
"8857","chr22",45078089,45078090,"chr22",45078009,45078290,"cg26448304_BC11","ICR_1381"
"8858","chr22",45078228,45078229,"chr22",45078009,45078290,"cg26448312_TC11","ICR_1381"
"8859","chr22",45078230,45078231,"chr22",45078009,45078290,"cg26448313_TC21","ICR_1381"
"8860","chr22",45078240,45078241,"chr22",45078009,45078290,"cg26448314_BC21","ICR_1381"
"8861","chr22",45078243,45078244,"chr22",45078009,45078290,"cg26448315_TC21","ICR_1381"
"8862","chr22",45078289,45078290,"chr22",45078009,45078290,"cg26448316_BC21","ICR_1381"
"8863","chr22",45162878,45162879,"chr22",45162878,45162974,"cg26449573_TO11","ICR_1382"
"8864","chr22",45162890,45162891,"chr22",45162878,45162974,"cg26449575_TC11","ICR_1382"
"8865","chr22",45428040,45428041,"chr22",45428040,45428475,"cg26454568_BO11","ICR_1383"
"8866","chr22",45428066,45428067,"chr22",45428040,45428475,"cg26454569_BC11","ICR_1383"
"8867","chr22",45428135,45428136,"chr22",45428040,45428475,"cg26454570_BC21","ICR_1383"
"8868","chr22",45428159,45428160,"chr22",45428040,45428475,"cg26454571_BC21","ICR_1383"
"8869","chr22",45428306,45428307,"chr22",45428040,45428475,"cg26454573_BC21","ICR_1383"
"8870","chr22",45428420,45428421,"chr22",45428040,45428475,"cg26454574_BC21","ICR_1383"
"8871","chr22",45877925,45877926,"chr22",45877925,45878087,"cg26461714_TC21","ICR_1384"
"8872","chr22",45877927,45877928,"chr22",45877925,45878087,"cg26461715_BC11","ICR_1384"
"8873","chr22",45877938,45877939,"chr22",45877925,45878087,"cg26461716_TC11","ICR_1384"
"8874","chr22",45877938,45877939,"chr22",45877925,45878087,"cg26461716_TC12","ICR_1384"
"8875","chr22",45877945,45877946,"chr22",45877925,45878087,"cg26461718_BC11","ICR_1384"
"8876","chr22",45877975,45877976,"chr22",45877925,45878087,"cg26461721_BC21","ICR_1384"
"8877","chr22",45877986,45877987,"chr22",45877925,45878087,"cg26461722_TO21","ICR_1384"
"8878","chr22",45878086,45878087,"chr22",45877925,45878087,"cg26461723_BO11","ICR_1384"
"8879","chr22",45878086,45878087,"chr22",45877925,45878087,"cg26461723_BO12","ICR_1384"
"8880","chr22",48238910,48238911,"chr22",48238910,48239473,"cg26507682_TC21","ICR_1385"
"8881","chr22",48238910,48238911,"chr22",48238910,48239473,"cg26507682_TC22","ICR_1385"
"8882","chr22",48238920,48238921,"chr22",48238910,48239473,"cg26507683_TC21","ICR_1385"
"8883","chr22",48239008,48239009,"chr22",48238910,48239473,"cg26507684_TC21","ICR_1385"
"8884","chr22",48239028,48239029,"chr22",48238910,48239473,"cg26507685_TC21","ICR_1385"
"8885","chr22",48239033,48239034,"chr22",48238910,48239473,"cg26507686_BC21","ICR_1385"
"8886","chr22",48239033,48239034,"chr22",48238910,48239473,"cg26507686_BC22","ICR_1385"
"8887","chr22",48239042,48239043,"chr22",48238910,48239473,"cg26507687_TC21","ICR_1385"
"8888","chr22",48239259,48239260,"chr22",48238910,48239473,"cg26507689_TC21","ICR_1385"
"8889","chr22",48239270,48239271,"chr22",48238910,48239473,"cg26507690_TC21","ICR_1385"
"8890","chr22",48239272,48239273,"chr22",48238910,48239473,"cg26507691_BC11","ICR_1385"
"8891","chr22",48239300,48239301,"chr22",48238910,48239473,"cg26507692_TC21","ICR_1385"
"8892","chr22",48239302,48239303,"chr22",48238910,48239473,"cg26507693_TC11","ICR_1385"
"8893","chr22",48239306,48239307,"chr22",48238910,48239473,"cg26507694_TO11","ICR_1385"
"8894","chr22",48239423,48239424,"chr22",48238910,48239473,"cg26507696_BC21","ICR_1385"
"8895","chr22",48239460,48239461,"chr22",48238910,48239473,"cg26507697_TC21","ICR_1385"
"8896","chr22",48239466,48239467,"chr22",48238910,48239473,"cg26507699_TC21","ICR_1385"
"8897","chr22",48239472,48239473,"chr22",48238910,48239473,"cg26507700_BC21","ICR_1385"
"8898","chr22",49935347,49935348,"chr22",49935323,49935357,"cg26545362_TC11","ICR_1387"
"8899","chr22",50314638,50314639,"chr22",50314616,50314942,"cg20435485_TC11","ICR_1388"
"8900","chr22",50314664,50314665,"chr22",50314616,50314942,"cg26557640_TC11","ICR_1388"
"8901","chr22",50314755,50314756,"chr22",50314616,50314942,"cg26557643_TC11","ICR_1388"
"8902","chr22",50314782,50314783,"chr22",50314616,50314942,"cg26557645_BC11","ICR_1388"
"8903","chr22",50314782,50314783,"chr22",50314616,50314942,"cg26557645_BC12","ICR_1388"
"8904","chr22",50314865,50314866,"chr22",50314616,50314942,"cg26557651_TC21","ICR_1388"
"8905","chr22",50314912,50314913,"chr22",50314616,50314942,"cg26557652_BC21","ICR_1388"
"8906","chr22",50314928,50314929,"chr22",50314616,50314942,"cg26557653_BC21","ICR_1388"
"8907","chr22",50314941,50314942,"chr22",50314616,50314942,"cg26557654_TC21","ICR_1388"
"8908","chr22",50482348,50482349,"chr22",50482321,50482580,"cg26562059_BC11","ICR_1389"
"8909","chr22",50482355,50482356,"chr22",50482321,50482580,"cg26562060_TC11","ICR_1389"
"8910","chr22",50482362,50482363,"chr22",50482321,50482580,"cg26562061_TC11","ICR_1389"
"8911","chr22",50482362,50482363,"chr22",50482321,50482580,"cg26562061_TC12","ICR_1389"
"8912","chr22",50482409,50482410,"chr22",50482321,50482580,"cg26562063_TC11","ICR_1389"
"8913","chr22",50482411,50482412,"chr22",50482321,50482580,"cg26562064_BO11","ICR_1389"
"8914","chr22",50482426,50482427,"chr22",50482321,50482580,"cg26562065_BC11","ICR_1389"
"8915","chr22",50506928,50506929,"chr22",50506928,50506995,"cg19175761_TC21","ICR_1390"
"8916","chr22",50506971,50506972,"chr22",50506928,50506995,"cg26562799_BC21","ICR_1390"
"8917","chr22",50506989,50506990,"chr22",50506928,50506995,"cg26562800_TC11","ICR_1390"
"8918","chr22",50506989,50506990,"chr22",50506928,50506995,"cg26562800_TC12","ICR_1390"
"8919","chr22",50506994,50506995,"chr22",50506928,50506995,"cg26562801_TC21","ICR_1390"
"8920","chrX",330526,330527,"chrX",330526,330751,"cg26574355_TC21","ICR_1391"
"8921","chrX",330603,330604,"chrX",330526,330751,"cg26574356_BC21","ICR_1391"
"8922","chrX",330665,330666,"chrX",330526,330751,"cg26574360_TC11","ICR_1391"
"8923","chrX",330740,330741,"chrX",330526,330751,"cg26574368_BO11","ICR_1391"
"8924","chrX",494089,494090,"chrX",494089,494437,"cg26580730_TC21","ICR_1392"
"8925","chrX",494152,494153,"chrX",494089,494437,"cg26580731_TC21","ICR_1392"
"8926","chrX",494181,494182,"chrX",494089,494437,"cg26580732_TC21","ICR_1392"
"8927","chrX",494212,494213,"chrX",494089,494437,"cg26580733_BC21","ICR_1392"
"8928","chrX",494317,494318,"chrX",494089,494437,"cg26580734_TC21","ICR_1392"
"8929","chrX",494368,494369,"chrX",494089,494437,"cg26580735_BC21","ICR_1392"
"8930","chrX",494400,494401,"chrX",494089,494437,"cg26580736_BC11","ICR_1392"
"8931","chrX",1208137,1208138,"chrX",1208137,1208515,"cg26595779_TO11","ICR_1393"
"8932","chrX",1208182,1208183,"chrX",1208137,1208515,"cg26595780_TC21","ICR_1393"
"8933","chrX",1208252,1208253,"chrX",1208137,1208515,"cg26595781_BC21","ICR_1393"
"8934","chrX",1208279,1208280,"chrX",1208137,1208515,"cg26595782_BC21","ICR_1393"
"8935","chrX",1208286,1208287,"chrX",1208137,1208515,"cg26595783_BC21","ICR_1393"
"8936","chrX",1208295,1208296,"chrX",1208137,1208515,"cg26595784_TC21","ICR_1393"
"8937","chrX",1208514,1208515,"chrX",1208137,1208515,"cg26595789_BC11","ICR_1393"
"8938","chrX",2325207,2325208,"chrX",2325207,2325958,"cg26615837_TC21","ICR_1394"
"8939","chrX",2325219,2325220,"chrX",2325207,2325958,"cg26615838_BC21","ICR_1394"
"8940","chrX",2325233,2325234,"chrX",2325207,2325958,"cg26615839_TC21","ICR_1394"
"8941","chrX",2325246,2325247,"chrX",2325207,2325958,"cg26615840_BC11","ICR_1394"
"8942","chrX",2325256,2325257,"chrX",2325207,2325958,"cg26615841_TC21","ICR_1394"
"8943","chrX",2325268,2325269,"chrX",2325207,2325958,"cg26615842_BC21","ICR_1394"
"8944","chrX",2325281,2325282,"chrX",2325207,2325958,"cg26615843_BC21","ICR_1394"
"8945","chrX",2325305,2325306,"chrX",2325207,2325958,"cg26615844_BC21","ICR_1394"
"8946","chrX",2325317,2325318,"chrX",2325207,2325958,"cg26615845_BC21","ICR_1394"
"8947","chrX",2325317,2325318,"chrX",2325207,2325958,"cg26615845_BC22","ICR_1394"
"8948","chrX",2325366,2325367,"chrX",2325207,2325958,"cg26615849_TC21","ICR_1394"
"8949","chrX",2325380,2325381,"chrX",2325207,2325958,"cg26615850_BC21","ICR_1394"
"8950","chrX",2325412,2325413,"chrX",2325207,2325958,"cg26615851_TC21","ICR_1394"
"8951","chrX",2325415,2325416,"chrX",2325207,2325958,"cg26615852_TC21","ICR_1394"
"8952","chrX",2325452,2325453,"chrX",2325207,2325958,"cg26615854_BC21","ICR_1394"
"8953","chrX",2325519,2325520,"chrX",2325207,2325958,"cg26615855_TC21","ICR_1394"
"8954","chrX",2325528,2325529,"chrX",2325207,2325958,"cg26615856_TC21","ICR_1394"
"8955","chrX",2325625,2325626,"chrX",2325207,2325958,"cg26615858_TC21","ICR_1394"
"8956","chrX",2325635,2325636,"chrX",2325207,2325958,"cg26615859_BC21","ICR_1394"
"8957","chrX",2325754,2325755,"chrX",2325207,2325958,"cg26615861_TC21","ICR_1394"
"8958","chrX",2325810,2325811,"chrX",2325207,2325958,"cg26615862_TC21","ICR_1394"
"8959","chrX",2325814,2325815,"chrX",2325207,2325958,"cg26615863_TC21","ICR_1394"
"8960","chrX",2325889,2325890,"chrX",2325207,2325958,"cg26615864_TC21","ICR_1394"
"8961","chrX",2325929,2325930,"chrX",2325207,2325958,"cg26615865_BC21","ICR_1394"
"8962","chrX",2325957,2325958,"chrX",2325207,2325958,"cg26615866_TC21","ICR_1394"
"8963","chrX",2962475,2962476,"chrX",2962475,2962843,"cg26627246_BC21","ICR_1395"
"8964","chrX",2962530,2962531,"chrX",2962475,2962843,"cg26627247_TC21","ICR_1395"
"8965","chrX",2962741,2962742,"chrX",2962475,2962843,"cg26627253_TC21","ICR_1395"
"8966","chrX",2962773,2962774,"chrX",2962475,2962843,"cg26627254_TO11","ICR_1395"
"8967","chrX",8783288,8783289,"chrX",8783288,8783566,"cg13825930_BC11","ICR_1396"
"8968","chrX",8783301,8783302,"chrX",8783288,8783566,"cg26677774_TC11","ICR_1396"
"8969","chrX",8783304,8783305,"chrX",8783288,8783566,"cg26677775_TC11","ICR_1396"
"8970","chrX",8783313,8783314,"chrX",8783288,8783566,"cg26677776_BC21","ICR_1396"
"8971","chrX",8783332,8783333,"chrX",8783288,8783566,"cg26677777_BC21","ICR_1396"
"8972","chrX",8783389,8783390,"chrX",8783288,8783566,"cg26677779_TC21","ICR_1396"
"8973","chrX",8783418,8783419,"chrX",8783288,8783566,"cg26677780_BO11","ICR_1396"
"8974","chrX",8783482,8783483,"chrX",8783288,8783566,"cg10521948_BC21","ICR_1396"
"8975","chrX",8783500,8783501,"chrX",8783288,8783566,"cg26677782_TC21","ICR_1396"
"8976","chrX",8783502,8783503,"chrX",8783288,8783566,"cg26677784_TO11","ICR_1396"
"8977","chrX",8783546,8783547,"chrX",8783288,8783566,"cg26677787_BC11","ICR_1396"
"8978","chrX",8783551,8783552,"chrX",8783288,8783566,"cg26677788_TC11","ICR_1396"
"8979","chrX",8783565,8783566,"chrX",8783288,8783566,"cg26677789_TC11","ICR_1396"
"8980","chrX",9857995,9857996,"chrX",9857995,9858420,"cg26691045_TC11","ICR_1397"
"8981","chrX",9857999,9858000,"chrX",9857995,9858420,"cg26691046_BC21","ICR_1397"
"8982","chrX",9858005,9858006,"chrX",9857995,9858420,"cg26691047_TC21","ICR_1397"
"8983","chrX",9858123,9858124,"chrX",9857995,9858420,"cg26691049_BC21","ICR_1397"
"8984","chrX",9858211,9858212,"chrX",9857995,9858420,"cg26691050_TC21","ICR_1397"
"8985","chrX",9858239,9858240,"chrX",9857995,9858420,"cg26691051_TC21","ICR_1397"
"8986","chrX",9858246,9858247,"chrX",9857995,9858420,"cg26691052_BC21","ICR_1397"
"8987","chrX",9858249,9858250,"chrX",9857995,9858420,"cg26691053_TC21","ICR_1397"
"8988","chrX",9858282,9858283,"chrX",9857995,9858420,"cg26691054_TC21","ICR_1397"
"8989","chrX",9858336,9858337,"chrX",9857995,9858420,"cg26691055_TC21","ICR_1397"
"8990","chrX",9858336,9858337,"chrX",9857995,9858420,"cg26691055_TC22","ICR_1397"
"8991","chrX",9858348,9858349,"chrX",9857995,9858420,"cg26691056_TO11","ICR_1397"
"8992","chrX",9858419,9858420,"chrX",9857995,9858420,"cg26691057_TC21","ICR_1397"
"8993","chrX",11138822,11138823,"chrX",11138800,11139297,"cg26703740_TO11","ICR_1398"
"8994","chrX",11138871,11138872,"chrX",11138800,11139297,"cg26703744_BC11","ICR_1398"
"8995","chrX",11138876,11138877,"chrX",11138800,11139297,"cg26703745_TC11","ICR_1398"
"8996","chrX",11138888,11138889,"chrX",11138800,11139297,"cg26703746_TC11","ICR_1398"
"8997","chrX",11138901,11138902,"chrX",11138800,11139297,"cg26703748_TC21","ICR_1398"
"8998","chrX",11138926,11138927,"chrX",11138800,11139297,"cg26703749_BC21","ICR_1398"
"8999","chrX",11138985,11138986,"chrX",11138800,11139297,"cg26703756_TO11","ICR_1398"
"9000","chrX",11139002,11139003,"chrX",11138800,11139297,"cg26703757_TC11","ICR_1398"
"9001","chrX",11139037,11139038,"chrX",11138800,11139297,"cg24401049_TC21","ICR_1398"
"9002","chrX",11139041,11139042,"chrX",11138800,11139297,"cg26703759_TC11","ICR_1398"
"9003","chrX",11139132,11139133,"chrX",11138800,11139297,"cg26703766_TO11","ICR_1398"
"9004","chrX",11139144,11139145,"chrX",11138800,11139297,"cg26703767_BO11","ICR_1398"
"9005","chrX",11139151,11139152,"chrX",11138800,11139297,"cg26703768_TO11","ICR_1398"
"9006","chrX",11139202,11139203,"chrX",11138800,11139297,"cg17082365_BC21","ICR_1398"
"9007","chrX",11139215,11139216,"chrX",11138800,11139297,"cg26703769_BC21","ICR_1398"
"9008","chrX",14244217,14244218,"chrX",14244064,14244239,"cg26728194_BO11","ICR_1399"
"9009","chrX",14244222,14244223,"chrX",14244064,14244239,"cg26728195_TO11","ICR_1399"
"9010","chrX",14244226,14244227,"chrX",14244064,14244239,"cg26728196_TC21","ICR_1399"
"9011","chrX",14244234,14244235,"chrX",14244064,14244239,"cg26728197_BC21","ICR_1399"
"9012","chrX",14244238,14244239,"chrX",14244064,14244239,"cg26728198_TC21","ICR_1399"
"9013","chrX",17655054,17655055,"chrX",17655054,17655175,"cg26755485_BC21","ICR_1400"
"9014","chrX",17655069,17655070,"chrX",17655054,17655175,"cg26755486_TC21","ICR_1400"
"9015","chrX",17655092,17655093,"chrX",17655054,17655175,"cg26755487_BC21","ICR_1400"
"9016","chrX",17655109,17655110,"chrX",17655054,17655175,"cg26755488_BC21","ICR_1400"
"9017","chrX",17655133,17655134,"chrX",17655054,17655175,"cg26755489_TC21","ICR_1400"
"9018","chrX",17655148,17655149,"chrX",17655054,17655175,"cg26755490_TC21","ICR_1400"
"9019","chrX",17655174,17655175,"chrX",17655054,17655175,"cg26755491_BO11","ICR_1400"
"9020","chrX",17787085,17787086,"chrX",17786941,17787094,"cg26756714_TC11","ICR_1401"
"9021","chrX",19514064,19514065,"chrX",19514064,19514434,"cg26775918_TC21","ICR_1403"
"9022","chrX",19514124,19514125,"chrX",19514064,19514434,"cg26775919_TC21","ICR_1403"
"9023","chrX",19514134,19514135,"chrX",19514064,19514434,"cg26775920_TC21","ICR_1403"
"9024","chrX",19514164,19514165,"chrX",19514064,19514434,"cg26775921_BC21","ICR_1403"
"9025","chrX",19514194,19514195,"chrX",19514064,19514434,"cg26775922_TC21","ICR_1403"
"9026","chrX",19514194,19514195,"chrX",19514064,19514434,"cg26775922_TC22","ICR_1403"
"9027","chrX",19514222,19514223,"chrX",19514064,19514434,"cg26775923_BC21","ICR_1403"
"9028","chrX",19514278,19514279,"chrX",19514064,19514434,"cg26775924_BC21","ICR_1403"
"9029","chrX",19514290,19514291,"chrX",19514064,19514434,"cg26775925_BC21","ICR_1403"
"9030","chrX",19514294,19514295,"chrX",19514064,19514434,"cg26775926_BC21","ICR_1403"
"9031","chrX",19514432,19514433,"chrX",19514064,19514434,"cg26775927_BO21","ICR_1403"
"9032","chrX",20117115,20117116,"chrX",20117089,20117193,"cg13806839_TC11","ICR_1404"
"9033","chrX",20117117,20117118,"chrX",20117089,20117193,"cg26782727_TC21","ICR_1404"
