ID,ICR_chr,ICR_start,ICR_end,ICR_id,CpG_chr,CpG_start,CpG_end,Number_of_somatic_tissue,smatic_tissue_list,Brain_found,Liver_found,Kidney_found,Assay_Design_Id,Top_Sequence,Locus_Name,DesignQC,,,,DesignQC
19983,21,8443377,8443679,ICR_1281,21,8443413,8443414,3,"1,2,3",1,1,1,,,cg25622097,CGdb - Multimapper,,,,
19984,21,8443377,8443679,ICR_1281,21,8443416,8443417,3,"1,2,3",1,1,1,,,cg25622098,CGdb - Multimapper,,,,
19985,21,8443377,8443679,ICR_1281,21,8443418,8443419,3,"1,2,3",1,1,1,,,cg25622099,CGdb - Multimapper,,,,
19986,21,8443377,8443679,ICR_1281,21,8443421,8443422,3,"1,2,3",1,1,1,,,cg25622100,CGdb - Multimapper,,,,
19987,21,8443377,8443679,ICR_1281,21,8443434,8443435,3,"1,2,3",1,1,1,,,cg25622101,CGdb - Multimapper,,,,
19988,21,8443377,8443679,ICR_1281,21,8443439,8443440,3,"1,2,3",1,1,1,,,cg25622102,CGdb - Multimapper,,,,
19989,21,8443377,8443679,ICR_1281,21,8443461,8443462,3,"1,2,3",1,1,1,,,cg25622103,CGdb - Multimapper,,,,
19990,21,8443377,8443679,ICR_1281,21,8443463,8443464,3,"1,2,3",1,1,1,,,cg25622104,CGdb - Multimapper,,,,
19991,21,8443377,8443679,ICR_1281,21,8443469,8443470,3,"1,2,3",1,1,1,,,cg25622105,CGdb - Multimapper,,,,
19992,21,8443377,8443679,ICR_1281,21,8443479,8443480,3,"1,2,3",1,1,1,,,cg25622106,CGdb - Multimapper,,,,
19993,21,8443377,8443679,ICR_1281,21,8443482,8443483,3,"1,2,3",1,1,1,,,cg25622107,CGdb - Multimapper,,,,
19994,21,8443377,8443679,ICR_1281,21,8443521,8443522,3,"1,2,3",1,1,1,,,cg25622108,CGdb - Multimapper,,,,
19995,21,8443377,8443679,ICR_1281,21,8443537,8443538,3,"1,2,3",1,1,1,,,cg25622109,CGdb - Multimapper,,,,
19996,21,8443377,8443679,ICR_1281,21,8443585,8443586,3,"1,2,3",1,1,1,,,cg25624339,CGdb - Multimapper,,,,
19997,21,8443377,8443679,ICR_1281,21,8443602,8443603,3,"1,2,3",1,1,1,,,cg25624340,CGdb - Multimapper,,,,
19998,21,8443377,8443679,ICR_1281,21,8443606,8443607,3,"1,2,3",1,1,1,,,cg25624341,CGdb - Multimapper,,,,
19999,21,8443377,8443679,ICR_1281,21,8443609,8443610,3,"1,2,3",1,1,1,,,cg25624342,CGdb - Multimapper,,,,
20000,21,8443377,8443679,ICR_1281,21,8443614,8443615,3,"1,2,3",1,1,1,,,cg25624343,CGdb - Multimapper,,,,
20001,21,8443377,8443679,ICR_1281,21,8443622,8443623,3,"1,2,3",1,1,1,,,cg25624344,CGdb - Multimapper,,,,
20002,21,8443377,8443679,ICR_1281,21,8443626,8443627,3,"1,2,3",1,1,1,,,cg25624345,CGdb - Multimapper,,,,
20003,21,8443377,8443679,ICR_1281,21,8443636,8443637,3,"1,2,3",1,1,1,,,cg25624346,CGdb - Multimapper,,,,
20004,21,8443377,8443679,ICR_1281,21,8443645,8443646,3,"1,2,3",1,1,1,,,cg25624347,CGdb - Multimapper,,,,
20005,21,8443377,8443679,ICR_1281,21,8443649,8443650,3,"1,2,3",1,1,1,,,cg25624348,CGdb - Multimapper,,,,
20006,21,8443377,8443679,ICR_1281,21,8443653,8443654,3,"1,2,3",1,1,1,,,cg25624349,CGdb - Multimapper,,,,
20007,21,8443377,8443679,ICR_1281,21,8443664,8443665,3,"1,2,3",1,1,1,,,cg25624350,CGdb - Multimapper,,,,
20008,21,8443377,8443679,ICR_1281,21,8443678,8443679,3,"1,2,3",1,1,1,,,cg25622121,CGdb - Multimapper,,,,
20009,21,8444891,8445121,ICR_1282,21,8444893,8444894,3,"1,2,3",1,1,1,,,cg25622277,CGdb - Multimapper,,,,
20010,21,8444891,8445121,ICR_1282,21,8444932,8444933,3,"1,2,3",1,1,1,,,cg25622278,CGdb - Multimapper,,,,
20011,21,8444891,8445121,ICR_1282,21,8444949,8444950,3,"1,2,3",1,1,1,,,cg25622279,CGdb - Multimapper,,,,
20012,21,8444891,8445121,ICR_1282,21,8444951,8444952,3,"1,2,3",1,1,1,,,cg25622280,CGdb - Multimapper,,,,
20013,21,8444891,8445121,ICR_1282,21,8444967,8444968,3,"1,2,3",1,1,1,,,cg25148117,CGdb - Multimapper,,,,
20014,21,8444891,8445121,ICR_1282,21,8444999,8445000,3,"1,2,3",1,1,1,,,cg12696644,CGdb - Multimapper,,,,
20015,21,8444891,8445121,ICR_1282,21,8445019,8445020,3,"1,2,3",1,1,1,,,cg25622281,CGdb - Multimapper,,,,
20016,21,8444891,8445121,ICR_1282,21,8445028,8445029,3,"1,2,3",1,1,1,,,cg25622282,CGdb - Multimapper,,,,
20017,21,8444891,8445121,ICR_1282,21,8445037,8445038,3,"1,2,3",1,1,1,,,cg25622283,CGdb - Multimapper,,,,
20018,21,8444891,8445121,ICR_1282,21,8445078,8445079,3,"1,2,3",1,1,1,,,cg25622284,CGdb - Multimapper,,,,
20019,21,8444891,8445121,ICR_1282,21,8445120,8445121,3,"1,2,3",1,1,1,,,cg25622285,CGdb - Multimapper,,,,
20020,21,8445357,8445469,ICR_1283,21,8445362,8445363,3,"1,2,3",1,1,1,,,cg25622319,CGdb - Multimapper,,,,
20021,21,8445357,8445469,ICR_1283,21,8445378,8445379,3,"1,2,3",1,1,1,,,cg25622320,CGdb - Multimapper,,,,
20022,21,8445357,8445469,ICR_1283,21,8445404,8445405,3,"1,2,3",1,1,1,,,cg01056739,CGdb - Multimapper,,,,
20023,21,8445357,8445469,ICR_1283,21,8445427,8445428,3,"1,2,3",1,1,1,,,cg00162191,CGdb - Multimapper,,,,
20024,21,8445357,8445469,ICR_1283,21,8445449,8445450,3,"1,2,3",1,1,1,,,cg01056738,CGdb - Multimapper,,,,
20025,21,8445357,8445469,ICR_1283,21,8445460,8445461,2,"1,2",1,1,0,,,cg01056737,CGdb - Multimapper,,,,
20026,21,8445357,8445469,ICR_1283,21,8445461,8445462,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20027,21,8445357,8445469,ICR_1283,21,8445468,8445469,2,"1,2",1,1,0,,,cg01056736,CGdb - Multimapper,,,,
20028,21,8453321,8453640,ICR_1284,21,8453328,8453329,3,"1,2,3",1,1,1,,,cg25622959,CGdb - Multimapper,,,,
20029,21,8453321,8453640,ICR_1284,21,8453337,8453338,3,"1,2,3",1,1,1,,,cg25622960,CGdb - Multimapper,,,,
20030,21,8453321,8453640,ICR_1284,21,8453342,8453343,3,"1,2,3",1,1,1,,,cg25622961,CGdb - Multimapper,,,,
20031,21,8453321,8453640,ICR_1284,21,8453347,8453348,3,"1,2,3",1,1,1,,,cg25622962,CGdb - Multimapper,,,,
20032,21,8453321,8453640,ICR_1284,21,8453352,8453353,3,"1,2,3",1,1,1,,,cg25622963,CGdb - Multimapper,,,,
20033,21,8453321,8453640,ICR_1284,21,8453362,8453363,3,"1,2,3",1,1,1,,,cg25622964,CGdb - Multimapper,,,,
20034,21,8453321,8453640,ICR_1284,21,8453367,8453368,3,"1,2,3",1,1,1,,,cg25622965,CGdb - Multimapper,,,,
20035,21,8453321,8453640,ICR_1284,21,8453379,8453380,3,"1,2,3",1,1,1,,,cg25622966,CGdb - Multimapper,,,,
20036,21,8453321,8453640,ICR_1284,21,8453381,8453382,3,"1,2,3",1,1,1,,,cg25622967,CGdb - Multimapper,,,,
20037,21,8453321,8453640,ICR_1284,21,8453387,8453388,3,"1,2,3",1,1,1,,,cg25622968,CGdb - Multimapper,,,,
20038,21,8453321,8453640,ICR_1284,21,8453406,8453407,3,"1,2,3",1,1,1,,,cg25622969,CGdb - Multimapper,,,,
20039,21,8453321,8453640,ICR_1284,21,8453455,8453456,3,"1,2,3",1,1,1,,,cg25622970,CGdb - Multimapper,,,,
20040,21,8453321,8453640,ICR_1284,21,8453479,8453480,3,"1,2,3",1,1,1,,,cg25622971,CGdb - Multimapper,,,,
20041,21,8453321,8453640,ICR_1284,21,8453495,8453496,3,"1,2,3",1,1,1,,,cg25622972,CGdb - Multimapper,,,,
20042,21,8453321,8453640,ICR_1284,21,8453520,8453521,3,"1,2,3",1,1,1,,,cg25622973,CGdb - Multimapper,,,,
20043,21,8453321,8453640,ICR_1284,21,8453583,8453584,3,"1,2,3",1,1,1,,,cg25622974,CGdb - Multimapper,,,,
20044,21,8453321,8453640,ICR_1284,21,8453595,8453596,3,"1,2,3",1,1,1,,,cg25622975,CGdb - Multimapper,,,,
20045,21,8453321,8453640,ICR_1284,21,8453599,8453600,3,"1,2,3",1,1,1,,,cg25622976,CGdb - Multimapper,,,,
20046,21,8453321,8453640,ICR_1284,21,8453605,8453606,3,"1,2,3",1,1,1,,,cg25622977,CGdb - Multimapper,,,,
20047,21,8453321,8453640,ICR_1284,21,8453613,8453614,3,"1,2,3",1,1,1,,,cg25622978,CGdb - Multimapper,,,,
20048,21,8453321,8453640,ICR_1284,21,8453630,8453631,3,"1,2,3",1,1,1,,,cg25622979,CGdb - Multimapper,,,,
20049,21,8453321,8453640,ICR_1284,21,8453639,8453640,3,"1,2,3",1,1,1,,,cg25622980,CGdb - Multimapper,,,,
20050,21,8876858,8878492,ICR_1285,21,8877248,8877249,3,"1,2,3",1,1,1,,,cg25628250,CGdb - Multimapper,,,,
20051,21,8876858,8878492,ICR_1285,21,8877536,8877537,3,"1,2,3",1,1,1,,,cg25628251,CGdb - Multimapper,,,,
20052,21,8876858,8878492,ICR_1285,21,8877568,8877569,3,"1,2,3",1,1,1,,,cg25628252,CGdb - Multimapper,,,,
20053,21,8876858,8878492,ICR_1285,21,8877606,8877607,3,"1,2,3",1,1,1,,,cg25628253,CGdb - Multimapper,,,,
20054,21,8876858,8878492,ICR_1285,21,8878272,8878273,3,"1,2,3",1,1,1,,,cg25628254,CGdb - Multimapper,,,,
20055,21,8876858,8878492,ICR_1285,21,8878491,8878492,3,"1,2,3",1,1,1,,,cg25628255,CGdb - Multimapper,,,,
20056,21,8986610,8986681,ICR_1286,21,8986611,8986612,3,"1,2,3",1,1,1,,,,CGdb - Not found,,,,
20057,21,8986610,8986681,ICR_1286,21,8986615,8986616,3,"1,2,3",1,1,1,,,,CGdb - Not found,,,,
20058,21,8986610,8986681,ICR_1286,21,8986633,8986634,3,"1,2,3",1,1,1,,,,CGdb - Not found,,,,
20059,21,8986610,8986681,ICR_1286,21,8986637,8986638,3,"1,2,3",1,1,1,,,,CGdb - Not found,,,,
20060,21,8986610,8986681,ICR_1286,21,8986656,8986657,3,"1,2,3",1,1,1,,,,CGdb - Not found,,,,
20061,21,8986610,8986681,ICR_1286,21,8986661,8986662,3,"1,2,3",1,1,1,,,,CGdb - Not found,,,,
20065,21,8987462,8987511,ICR_1287,21,8987472,8987473,3,"1,2,3",1,1,1,,,cg25625068,CGdb - Multimapper,,,,
20066,21,8987462,8987511,ICR_1287,21,8987477,8987478,3,"1,2,3",1,1,1,,,cg25625069,CGdb - Multimapper,,,,
20067,21,8987462,8987511,ICR_1287,21,8987491,8987492,3,"1,2,3",1,1,1,,,cg25625070,CGdb - Multimapper,,,,
20068,21,8987462,8987511,ICR_1287,21,8987496,8987497,3,"1,2,3",1,1,1,,,cg25625071,CGdb - Multimapper,,,,
20069,21,8987462,8987511,ICR_1287,21,8987504,8987505,3,"1,2,3",1,1,1,,,cg25625072,CGdb - Multimapper,,,,
20070,21,8987462,8987511,ICR_1287,21,8987510,8987511,3,"1,2,3",1,1,1,,,cg25625073,CGdb - Multimapper,,,,
20071,21,8987626,8987650,ICR_1288,21,8987631,8987632,3,"1,2,3",1,1,1,,,cg25628364,CGdb - Multimapper,,,,
20072,21,8987626,8987650,ICR_1288,21,8987638,8987639,3,"1,2,3",1,1,1,,,cg25628365,CGdb - Multimapper,,,,
20073,21,8987626,8987650,ICR_1288,21,8987642,8987643,3,"1,2,3",1,1,1,,,cg25628366,CGdb - Multimapper,,,,
20074,21,8987626,8987650,ICR_1288,21,8987649,8987650,3,"1,2,3",1,1,1,,,cg25628367,CGdb - Multimapper,,,,
20075,21,8987972,8988075,ICR_1289,21,8987976,8987977,3,"1,2,3",1,1,1,,,cg25623956,CGdb - Multimapper,,,,
20076,21,8987972,8988075,ICR_1289,21,8987979,8987980,3,"1,2,3",1,1,1,,,cg25623957,CGdb - Multimapper,,,,
20077,21,8987972,8988075,ICR_1289,21,8987981,8987982,3,"1,2,3",1,1,1,,,cg25623958,CGdb - Multimapper,,,,
20078,21,8987972,8988075,ICR_1289,21,8987986,8987987,3,"1,2,3",1,1,1,,,cg25623959,CGdb - Multimapper,,,,
20079,21,8987972,8988075,ICR_1289,21,8987991,8987992,3,"1,2,3",1,1,1,,,cg25623960,CGdb - Multimapper,,,,
20080,21,8987972,8988075,ICR_1289,21,8988000,8988001,3,"1,2,3",1,1,1,,,cg25623961,CGdb - Multimapper,,,,
20081,21,8987972,8988075,ICR_1289,21,8988006,8988007,3,"1,2,3",1,1,1,,,cg25623962,CGdb - Multimapper,,,,
20082,21,8987972,8988075,ICR_1289,21,8988010,8988011,3,"1,2,3",1,1,1,,,cg25623963,CGdb - Multimapper,,,,
20083,21,8987972,8988075,ICR_1289,21,8988013,8988014,3,"1,2,3",1,1,1,,,cg25624519,CGdb - Multimapper,,,,
20084,21,8987972,8988075,ICR_1289,21,8988019,8988020,3,"1,2,3",1,1,1,,,cg25624520,CGdb - Multimapper,,,,
20085,21,8987972,8988075,ICR_1289,21,8988021,8988022,3,"1,2,3",1,1,1,,,cg25624521,CGdb - Multimapper,,,,
20086,21,8987972,8988075,ICR_1289,21,8988025,8988026,3,"1,2,3",1,1,1,,,cg25624522,CGdb - Multimapper,,,,
20087,21,8987972,8988075,ICR_1289,21,8988029,8988030,3,"1,2,3",1,1,1,,,cg25624523,CGdb - Multimapper,,,,
20088,21,8987972,8988075,ICR_1289,21,8988039,8988040,3,"1,2,3",1,1,1,,,cg25621173,CGdb - Multimapper,,,,
20089,21,8987972,8988075,ICR_1289,21,8988043,8988044,3,"1,2,3",1,1,1,,,cg25621174,CGdb - Multimapper,,,,
20090,21,8987972,8988075,ICR_1289,21,8988047,8988048,3,"1,2,3",1,1,1,,,cg25621175,CGdb - Multimapper,,,,
20091,21,8987972,8988075,ICR_1289,21,8988051,8988052,3,"1,2,3",1,1,1,,,cg25621176,CGdb - Multimapper,,,,
20092,21,8987972,8988075,ICR_1289,21,8988053,8988054,3,"1,2,3",1,1,1,,,cg25621177,CGdb - Multimapper,,,,
20093,21,8987972,8988075,ICR_1289,21,8988058,8988059,3,"1,2,3",1,1,1,,,cg25621178,CGdb - Multimapper,,,,
20094,21,8987972,8988075,ICR_1289,21,8988062,8988063,3,"1,2,3",1,1,1,,,cg25621179,CGdb - Multimapper,,,,
20095,21,8987972,8988075,ICR_1289,21,8988066,8988067,3,"1,2,3",1,1,1,,,cg25621180,CGdb - Multimapper,,,,
20096,21,8987972,8988075,ICR_1289,21,8988070,8988071,3,"1,2,3",1,1,1,,,cg25621181,CGdb - Multimapper,,,,
20097,21,8987972,8988075,ICR_1289,21,8988074,8988075,3,"1,2,3",1,1,1,,,cg25621183,CGdb - Multimapper,,,,
20100,21,9068512,9068795,ICR_1290,21,9068582,9068583,3,"1,2,3",1,1,1,,,cg25629301,CGdb - Multimapper,,,,
20101,21,9068512,9068795,ICR_1290,21,9068587,9068588,3,"1,2,3",1,1,1,,,cg25629302,CGdb - Multimapper,,,,
20102,21,9068512,9068795,ICR_1290,21,9068742,9068743,3,"1,2,3",1,1,1,,,cg25629303,CGdb - Multimapper,,,,
20105,21,9138607,9139589,ICR_1291,21,9138607,9138608,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20107,21,9138607,9139589,ICR_1291,21,9139015,9139016,3,"1,2,3",1,1,1,,,cg25630277,CGdb - Multimapper,,,,
20111,21,9138607,9139589,ICR_1291,21,9139429,9139430,3,"1,2,3",1,1,1,,,cg25630281,CGdb - Multimapper,,,,
20113,21,9145063,9146557,ICR_1292,21,9145103,9145104,3,"1,2,3",1,1,1,,,cg25630321,CGdb - Multimapper,,,,
20114,21,9145063,9146557,ICR_1292,21,9145435,9145436,3,"1,2,3",1,1,1,,,cg25630323,CGdb - Multimapper,,,,
20115,21,9145063,9146557,ICR_1292,21,9145472,9145473,3,"1,2,3",1,1,1,,,cg25630324,CGdb - Multimapper,,,,
20117,21,9145063,9146557,ICR_1292,21,9145648,9145649,3,"1,2,3",1,1,1,,,cg25630326,CGdb - Multimapper,,,,
20120,21,9145063,9146557,ICR_1292,21,9146398,9146399,3,"1,2,3",1,1,1,,,cg25630329,CGdb - Multimapper,,,,
20121,21,9145063,9146557,ICR_1292,21,9146556,9146557,3,"1,2,3",1,1,1,,,cg25630330,CGdb - Multimapper,,,,
20122,21,9191798,9193112,ICR_1293,21,9192188,9192189,3,"1,2,3",1,1,1,,,cg25630653,CGdb - Multimapper,,,,
20123,21,9191798,9193112,ICR_1293,21,9192204,9192205,3,"1,2,3",1,1,1,,,cg25630654,CGdb - Multimapper,,,,
20124,21,9191798,9193112,ICR_1293,21,9192207,9192208,3,"1,2,3",1,1,1,,,cg25630655,CGdb - Multimapper,,,,
20125,21,9191798,9193112,ICR_1293,21,9192277,9192278,3,"1,2,3",1,1,1,,,cg25630656,CGdb - Multimapper,,,,
20127,21,9191798,9193112,ICR_1293,21,9192471,9192472,3,"1,2,3",1,1,1,,,cg25630658,CGdb - Multimapper,,,,
20128,21,9191798,9193112,ICR_1293,21,9192773,9192774,3,"1,2,3",1,1,1,,,cg25630659,CGdb - Multimapper,,,,
20130,21,9252971,9254122,ICR_1294,21,9253289,9253290,3,"1,2,3",1,1,1,,,cg25630710,CGdb - Multimapper,,,,
20131,21,9252971,9254122,ICR_1294,21,9253569,9253570,3,"1,2,3",1,1,1,,,cg25630711,CGdb - Multimapper,,,,
20132,21,9252971,9254122,ICR_1294,21,9253612,9253613,3,"1,2,3",1,1,1,,,cg25630712,CGdb - Multimapper,,,,
20133,21,9252971,9254122,ICR_1294,21,9253887,9253888,3,"1,2,3",1,1,1,,,cg25630713,CGdb - Multimapper,,,,
20134,21,9252971,9254122,ICR_1294,21,9254111,9254112,3,"1,2,3",1,1,1,,,cg25630714,CGdb - Multimapper,,,,
20135,21,9252971,9254122,ICR_1294,21,9254121,9254122,3,"1,2,3",1,1,1,,,cg25630715,CGdb - Multimapper,,,,
20136,21,9257941,9259184,ICR_1295,21,9258076,9258077,3,"1,2,3",1,1,1,,,cg25630738,CGdb - Multimapper,,,,
20137,21,9257941,9259184,ICR_1295,21,9258627,9258628,3,"1,2,3",1,1,1,,,cg25630739,CGdb - Multimapper,,,,
20138,21,9257941,9259184,ICR_1295,21,9258933,9258934,3,"1,2,3",1,1,1,,,cg25630740,CGdb - Multimapper,,,,
20140,21,9265816,9266689,ICR_1296,21,9265957,9265958,3,"1,2,3",1,1,1,,,cg25630778,CGdb - Multimapper,,,,
20141,21,9265816,9266689,ICR_1296,21,9265990,9265991,3,"1,2,3",1,1,1,,,cg25630779,CGdb - Multimapper,,,,
20142,21,9265816,9266689,ICR_1296,21,9266079,9266080,3,"1,2,3",1,1,1,,,cg25630780,CGdb - Multimapper,,,,
20143,21,9265816,9266689,ICR_1296,21,9266218,9266219,3,"1,2,3",1,1,1,,,cg25630781,CGdb - Multimapper,,,,
20144,21,9265816,9266689,ICR_1296,21,9266294,9266295,3,"1,2,3",1,1,1,,,cg25630782,CGdb - Multimapper,,,,
20145,21,9265816,9266689,ICR_1296,21,9266370,9266371,3,"1,2,3",1,1,1,,,cg25630783,CGdb - Multimapper,,,,
20146,21,9265816,9266689,ICR_1296,21,9266416,9266417,3,"1,2,3",1,1,1,,,cg25630784,CGdb - Multimapper,,,,
20147,21,9265816,9266689,ICR_1296,21,9266688,9266689,3,"1,2,3",1,1,1,,,cg25630785,CGdb - Multimapper,,,,
20148,21,9311544,9313693,ICR_1297,21,9311659,9311660,3,"1,2,3",1,1,1,,,cg25631094,CGdb - Multimapper,,,,
20149,21,9311544,9313693,ICR_1297,21,9311726,9311727,3,"1,2,3",1,1,1,,,cg25631095,CGdb - Multimapper,,,,
20150,21,9311544,9313693,ICR_1297,21,9311850,9311851,3,"1,2,3",1,1,1,,,cg25631096,CGdb - Multimapper,,,,
20151,21,9311544,9313693,ICR_1297,21,9311918,9311919,3,"1,2,3",1,1,1,,,cg25631097,CGdb - Multimapper,,,,
20152,21,9311544,9313693,ICR_1297,21,9311938,9311939,3,"1,2,3",1,1,1,,,cg25631098,CGdb - Multimapper,,,,
20153,21,9311544,9313693,ICR_1297,21,9312256,9312257,3,"1,2,3",1,1,1,,,cg25631099,CGdb - Multimapper,,,,
20155,21,9311544,9313693,ICR_1297,21,9312745,9312746,3,"1,2,3",1,1,1,,,cg25631101,CGdb - Multimapper,,,,
20157,21,9311544,9313693,ICR_1297,21,9313636,9313637,3,"1,2,3",1,1,1,,,cg25631103,CGdb - Multimapper,,,,
20158,21,9311544,9313693,ICR_1297,21,9313692,9313693,2,"1,2",1,1,0,,,cg25631104,CGdb - Multimapper,,,,
20172,21,9933593,9935167,ICR_1300,21,9933593,9933594,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20174,21,9933593,9935167,ICR_1300,21,9934065,9934066,2,"2,3",0,1,1,,,cg13704879,CGdb - Multimapper,,,,
20175,21,9933593,9935167,ICR_1300,21,9934066,9934067,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20178,21,9933593,9935167,ICR_1300,21,9934646,9934647,3,"1,2,3",1,1,1,,,cg13650233,CGdb - Multimapper,,,,
20181,21,9933593,9935167,ICR_1300,21,9934927,9934928,2,"1,3",1,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20183,21,9933593,9935167,ICR_1300,21,9935166,9935167,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20199,21,10121978,10122227,ICR_1303,21,10122169,10122170,3,"1,2,3",1,1,1,,,cg25637448,CGdb - Multimapper,,,,
20200,21,10121978,10122227,ICR_1303,21,10122171,10122172,3,"1,2,3",1,1,1,,,cg25637449,CGdb - Multimapper,,,,
20205,21,10130148,10131679,ICR_1304,21,10130331,10130332,3,"1,2,3",1,1,1,,,cg25637638,CGdb - Multimapper,,,,
20206,21,10130148,10131679,ICR_1304,21,10130435,10130436,3,"1,2,3",1,1,1,,,cg25637639,CGdb - Multimapper,,,,
20207,21,10130148,10131679,ICR_1304,21,10130476,10130477,3,"1,2,3",1,1,1,,,cg25637640,CGdb - Multimapper,,,,
20208,21,10130148,10131679,ICR_1304,21,10130698,10130699,3,"1,2,3",1,1,1,,,cg25637641,CGdb - Multimapper,,,,
20210,21,10130148,10131679,ICR_1304,21,10131215,10131216,3,"1,2,3",1,1,1,,,cg13662414,CGdb - Multimapper,,,,
20211,21,10130148,10131679,ICR_1304,21,10131352,10131353,3,"1,2,3",1,1,1,,,cg25637643,CGdb - Multimapper,,,,
20212,21,10130148,10131679,ICR_1304,21,10131678,10131679,3,"1,2,3",1,1,1,,,cg13651742,CGdb - Multimapper,,,,
20214,21,10328926,10329886,ICR_1305,21,10329145,10329146,3,"1,2,3",1,1,1,,,cg18437890,CGdb - Multimapper,,,,
20227,21,10468190,10469266,ICR_1307,21,10468801,10468802,3,"1,2,3",1,1,1,,,cg25639453,CGdb - Multimapper,,,,
20235,21,10651725,10651919,ICR_1308,21,10651804,10651805,1,2,0,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20237,21,10651725,10651919,ICR_1308,21,10651893,10651894,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20239,21,10651725,10651919,ICR_1308,21,10651918,10651919,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20242,21,10667761,10668157,ICR_1309,21,10667871,10667872,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20243,21,10667761,10668157,ICR_1309,21,10667896,10667897,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20244,21,10667761,10668157,ICR_1309,21,10667931,10667932,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20245,21,10667761,10668157,ICR_1309,21,10668082,10668083,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20247,21,10667761,10668157,ICR_1309,21,10668107,10668108,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20249,21,10667761,10668157,ICR_1309,21,10668121,10668122,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20250,21,10667761,10668157,ICR_1309,21,10668156,10668157,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20251,21,10676655,10677098,ICR_1310,21,10676655,10676656,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20253,21,10676655,10677098,ICR_1310,21,10676675,10676676,2,"2,3",0,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20255,21,10676655,10677098,ICR_1310,21,10676695,10676696,2,"1,3",1,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20256,21,10676655,10677098,ICR_1310,21,10676710,10676711,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20257,21,10676655,10677098,ICR_1310,21,10676901,10676902,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20258,21,10676655,10677098,ICR_1310,21,10677006,10677007,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20260,21,10676655,10677098,ICR_1310,21,10677036,10677037,2,"1,3",1,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20261,21,10676655,10677098,ICR_1310,21,10677061,10677062,3,"1,2,3",1,1,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20263,21,10676655,10677098,ICR_1310,21,10677097,10677098,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20264,21,10736093,10736681,ICR_1311,21,10736093,10736094,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20267,21,10736093,10736681,ICR_1311,21,10736256,10736257,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20269,21,10736093,10736681,ICR_1311,21,10736267,10736268,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20271,21,10736093,10736681,ICR_1311,21,10736312,10736313,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20273,21,10736093,10736681,ICR_1311,21,10736420,10736421,2,"1,2",1,1,0,,,,CG - Submitted - discrepant Ref Genome,,,,
20277,21,10740063,10740387,ICR_1312,21,10740085,10740086,3,"1,2,3",1,1,1,,,cg01148816,CGdb - Multimapper,,,,
20278,21,10740063,10740387,ICR_1312,21,10740089,10740090,3,"1,2,3",1,1,1,,,cg01148815,CGdb - Multimapper,,,,
20279,21,10740063,10740387,ICR_1312,21,10740135,10740136,3,"1,2,3",1,1,1,,,cg00565644,CGdb - Multimapper,,,,
20284,21,10802832,10804215,ICR_1313,21,10803298,10803299,3,"1,2,3",1,1,1,,,cg25117604,CGdb - Multimapper,,,,
20291,21,10802832,10804215,ICR_1313,21,10804214,10804215,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20502,22,10571860,10571914,ICR_1330,22,10571860,10571861,1,3,0,0,1,,,,CG - Submitted - discrepant Ref Genome,,,,
20516,22,10572628,10572683,ICR_1331,22,10572670,10572671,1,1,1,0,0,,,,CG - Submitted - discrepant Ref Genome,,,,
